timestamp,actual_kw,forecast_kw,error_kw,slot_type,month
2025-09-22 22:00:00,0.58,0.46792479858608255,-0.11207520141391741,night,September
2025-09-22 22:15:00,0.58,0.518750569700024,-0.06124943029997598,night,September
2025-09-22 22:30:00,0.55,0.4962848730543457,-0.053715126945654335,night,September
2025-09-22 22:45:00,0.53,0.469246361063387,-0.06075363893661301,night,September
2025-09-22 23:00:00,0.33,0.3465052619329034,0.01650526193290336,night,September
2025-09-22 23:15:00,0.27,0.32209980420007617,0.05209980420007615,night,September
2025-09-22 23:30:00,0.26,0.3162724353601044,0.0562724353601044,night,September
2025-09-22 23:45:00,0.26,0.35225807486521005,0.09225807486521004,night,September
2025-09-23 00:00:00,0.26,0.36624142233826434,0.10624142233826434,night,September
2025-09-23 00:15:00,0.22,0.355028731806079,0.13502873180607902,night,September
2025-09-23 00:30:00,0.26,0.3157110315111317,0.055711031511131714,night,September
2025-09-23 00:45:00,0.27,0.3176008714582874,0.0476008714582874,night,September
2025-09-23 01:00:00,0.26,0.3160217366056616,0.056021736605661565,night,September
2025-09-23 01:15:00,0.26,0.3257815578482054,0.06578155784820539,night,September
2025-09-23 01:30:00,0.23,0.3542809511929728,0.1242809511929728,night,September
2025-09-23 01:45:00,0.23,0.3495619487513869,0.1195619487513869,night,September
2025-09-23 02:00:00,0.25,0.36724031421941744,0.11724031421941744,night,September
2025-09-23 02:15:00,0.26,0.3560291347385683,0.09602913473856828,night,September
2025-09-23 02:30:00,0.26,0.35358476064788136,0.09358476064788135,night,September
2025-09-23 02:45:00,0.25,0.35358476064788136,0.10358476064788136,night,September
2025-09-23 03:00:00,0.25,0.35466015354090374,0.10466015354090374,night,September
2025-09-23 03:15:00,0.23,0.3411485414137463,0.11114854141374628,night,September
2025-09-23 03:30:00,0.26,0.35000972520854967,0.09000972520854966,night,September
2025-09-23 03:45:00,0.27,0.3347366200660568,0.0647366200660568,night,September
2025-09-23 04:00:00,0.29,0.34913072879860874,0.059130728798608756,night,September
2025-09-23 04:15:00,0.28,0.3524962154229401,0.07249621542294005,night,September
2025-09-23 04:30:00,0.26,0.35581109042823406,0.09581109042823405,night,September
2025-09-23 04:45:00,0.26,0.3834997909296719,0.1234997909296719,night,September
2025-09-23 05:00:00,0.3,0.41233554873207223,0.11233554873207224,night,September
2025-09-23 05:15:00,0.3,0.3471433661122581,0.04714336611225811,night,September
2025-09-23 05:30:00,0.28,0.35307838104365663,0.0730783810436566,night,September
2025-09-23 05:45:00,0.28,0.4031670449613719,0.12316704496137187,night,September
2025-09-23 06:00:00,0.26,0.5201274243064218,0.2601274243064218,day,September
2025-09-23 06:15:00,0.25,0.5476770572765323,0.29767705727653226,day,September
2025-09-23 06:30:00,0.3,0.4640795034623671,0.1640795034623671,day,September
2025-09-23 06:45:00,0.29,0.42165975591542704,0.13165975591542706,day,September
2025-09-23 07:00:00,0.28,0.42165975591542704,0.141659755915427,day,September
2025-09-23 07:15:00,0.82,0.47319806617634974,-0.3468019338236502,day,September
2025-09-23 07:30:00,0.4,0.5128905493773085,0.11289054937730847,day,September
2025-09-23 07:45:00,0.54,0.4634137590719175,-0.07658624092808253,day,September
2025-09-23 08:00:00,0.63,0.7246543678879162,0.09465436788791615,day,September
2025-09-23 08:15:00,1.16,0.5435050694456135,-0.6164949305543864,day,September
2025-09-23 08:30:00,0.44,0.5435050694456135,0.1035050694456135,day,September
2025-09-23 08:45:00,1.56,0.6587907941159864,-0.9012092058840137,day,September
2025-09-23 09:00:00,0.86,0.6762612556160801,-0.1837387443839199,day,September
2025-09-23 09:15:00,0.24,0.6455466400092335,0.40554664000923346,day,September
2025-09-23 09:30:00,0.91,0.7014582852441162,-0.2085417147558838,day,September
2025-09-23 09:45:00,0.98,0.5900687440765127,-0.3899312559234873,day,September
2025-09-23 10:00:00,0.89,0.8289705142227,-0.06102948577730005,day,September
2025-09-23 10:15:00,1.52,0.7089439577937516,-0.8110560422062484,day,September
2025-09-23 10:30:00,0.96,0.8825368530931069,-0.07746314690689304,day,September
2025-09-23 10:45:00,3.78,1.0565460612356585,-2.723453938764341,day,September
2025-09-23 11:00:00,4.16,1.6446227598655392,-2.5153772401344607,day,September
2025-09-23 11:15:00,2.55,1.7882219162594815,-0.7617780837405184,day,September
2025-09-23 11:30:00,2.72,1.8235789878521038,-0.8964210121478964,day,September
2025-09-23 11:45:00,3.58,1.8235789878521038,-1.7564210121478963,day,September
2025-09-23 12:00:00,3.0,1.9530268022290556,-1.0469731977709444,day,September
2025-09-23 12:15:00,3.8,1.9530268022290556,-1.8469731977709443,day,September
2025-09-23 12:30:00,1.87,2.033263011095733,0.16326301109573294,day,September
2025-09-23 12:45:00,0.23,1.7762484136209684,1.5462484136209684,day,September
2025-09-23 13:00:00,0.23,1.4549264573004663,1.2249264573004663,day,September
2025-09-23 13:15:00,0.48,1.4648493544467613,0.9848493544467614,day,September
2025-09-23 13:30:00,0.61,1.469811950250854,0.859811950250854,day,September
2025-09-23 13:45:00,0.43,1.4628024798634116,1.0328024798634117,day,September
2025-09-23 14:00:00,0.26,0.859375286473264,0.599375286473264,day,September
2025-09-23 14:15:00,0.25,0.859375286473264,0.609375286473264,day,September
2025-09-23 14:30:00,0.24,0.8517249224374795,0.6117249224374796,day,September
2025-09-23 14:45:00,0.28,0.730080377039597,0.450080377039597,day,September
2025-09-23 15:00:00,0.2,0.5920195383874479,0.3920195383874479,day,September
2025-09-23 15:15:00,0.23,0.4968064251204618,0.2668064251204618,day,September
2025-09-23 15:30:00,0.19,0.5060494654989506,0.3160494654989506,day,September
2025-09-23 15:45:00,0.26,0.4868256295003403,0.2268256295003403,day,September
2025-09-23 16:00:00,0.23,0.3984266831569111,0.1684266831569111,day,September
2025-09-23 16:15:00,0.22,0.4056900217757188,0.18569002177571878,day,September
2025-09-23 16:30:00,0.23,0.39195948177144985,0.16195948177144984,day,September
2025-09-23 16:45:00,0.23,0.39238300243706453,0.16238300243706452,day,September
2025-09-23 17:00:00,0.22,0.4153461352520224,0.1953461352520224,day,September
2025-09-23 17:15:00,0.21,0.4128113589689744,0.20281135896897443,day,September
2025-09-23 17:30:00,0.19,0.4128113589689744,0.22281135896897442,day,September
2025-09-23 17:45:00,0.24,0.4153461352520224,0.17534613525202242,day,September
2025-09-23 18:00:00,0.23,0.48046223119516956,0.2504622311951695,day,September
2025-09-23 18:15:00,0.23,0.502474631773251,0.27247463177325104,day,September
2025-09-23 18:30:00,0.44,0.5686171372201368,0.12861713722013685,day,September
2025-09-23 18:45:00,2.07,0.5561960852553598,-1.51380391474464,day,September
2025-09-23 19:00:00,2.1,0.5639217853821092,-1.5360782146178908,day,September
2025-09-23 19:15:00,2.25,0.8044010003244977,-1.4455989996755023,day,September
2025-09-23 19:30:00,1.07,0.6578467446389301,-0.41215325536106995,day,September
2025-09-23 19:45:00,0.64,0.6905319197619885,0.05053191976198845,day,September
2025-09-23 20:00:00,0.67,0.5987301501368728,-0.07126984986312723,day,September
2025-09-23 20:15:00,0.75,0.6591363197453616,-0.09086368025463842,day,September
2025-09-23 20:30:00,0.7,0.6114194012833705,-0.08858059871662949,day,September
2025-09-23 20:45:00,0.69,0.5221658797433093,-0.16783412025669064,day,September
2025-09-23 21:00:00,0.61,0.6798509066768259,0.06985090667682592,day,September
2025-09-23 21:15:00,0.58,0.6639383091963766,0.08393830919637668,day,September
2025-09-23 21:30:00,0.53,0.6764803449557593,0.14648034495575923,day,September
2025-09-23 21:45:00,1.24,0.6813675974693059,-0.5586324025306941,day,September
2025-09-23 22:00:00,0.57,0.48970726221185623,-0.08029273778814372,night,September
2025-09-23 22:15:00,0.54,0.47465182725027455,-0.06534817274972549,night,September
2025-09-23 22:30:00,0.47,0.47462063901175433,0.004620639011754357,night,September
2025-09-23 22:45:00,0.69,0.4720307644253432,-0.21796923557465675,night,September
2025-09-23 23:00:00,0.61,0.3639486041023399,-0.24605139589766006,night,September
2025-09-23 23:15:00,0.3,0.3588123355401979,0.058812335540197935,night,September
2025-09-23 23:30:00,0.28,0.5883528459366452,0.30835284593664514,night,September
2025-09-23 23:45:00,0.22,0.3829366755021786,0.16293667550217858,night,September
2025-09-24 00:00:00,0.22,0.45154493224260966,0.23154493224260966,night,September
2025-09-24 00:15:00,0.26,0.43371079788887457,0.17371079788887456,night,September
2025-09-24 00:30:00,0.3,0.42881934393518534,0.12881934393518535,night,September
2025-09-24 00:45:00,0.29,0.47079716479544387,0.1807971647954439,night,September
2025-09-24 01:00:00,0.24,0.5278320823072387,0.28783208230723867,night,September
2025-09-24 01:15:00,0.22,0.4300312858899982,0.21003128588999823,night,September
2025-09-24 01:30:00,0.23,0.4291809755031166,0.19918097550311661,night,September
2025-09-24 01:45:00,0.26,0.4906704644152772,0.23067046441527717,night,September
2025-09-24 02:00:00,0.27,0.4521721188132764,0.18217211881327638,night,September
2025-09-24 02:15:00,0.26,0.45703324855973887,0.19703324855973886,night,September
2025-09-24 02:30:00,0.26,0.45592688940464227,0.19592688940464226,night,September
2025-09-24 02:45:00,0.23,0.45099539623984924,0.22099539623984923,night,September
2025-09-24 03:00:00,0.22,0.44663189640718487,0.22663189640718487,night,September
2025-09-24 03:15:00,0.25,0.43921597589859657,0.18921597589859657,night,September
2025-09-24 03:30:00,0.27,0.4453241916368168,0.17532419163681678,night,September
2025-09-24 03:45:00,0.3,0.44174087225589553,0.14174087225589554,night,September
2025-09-24 04:00:00,0.3,0.5003174516738923,0.2003174516738923,night,September
2025-09-24 04:15:00,1.54,0.48910400662901543,-1.0508959933709847,night,September
2025-09-24 04:30:00,1.54,0.4578814097548413,-1.0821185902451587,night,September
2025-09-24 04:45:00,0.3,0.5863972405320814,0.28639724053208143,night,September
2025-09-24 05:00:00,0.28,0.4962122763066329,0.21621227630663287,night,September
2025-09-24 05:15:00,0.89,0.7257666725630953,-0.16423332743690466,night,September
2025-09-24 05:30:00,1.52,0.5191166340877623,-1.0008833659122378,night,September
2025-09-24 05:45:00,0.25,0.6487930454169687,0.3987930454169687,night,September
2025-09-24 06:00:00,0.22,0.5938408606616032,0.37384086066160327,day,September
2025-09-24 06:15:00,0.23,0.5575488666279781,0.3275488666279781,day,September
2025-09-24 06:30:00,0.23,0.5476236235519881,0.31762362355198814,day,September
2025-09-24 06:45:00,0.23,0.5887068091805201,0.3587068091805201,day,September
2025-09-24 07:00:00,0.28,0.5887068091805201,0.30870680918052007,day,September
2025-09-24 07:15:00,0.28,0.6606412608744923,0.38064126087449224,day,September
2025-09-24 07:30:00,0.4,0.6982340729659323,0.2982340729659323,day,September
2025-09-24 07:45:00,0.52,0.6885490062926402,0.16854900629264014,day,September
2025-09-24 08:00:00,1.27,0.7543334748127127,-0.5156665251872873,day,September
2025-09-24 08:15:00,2.54,0.8081908702617457,-1.7318091297382543,day,September
2025-09-24 08:30:00,1.29,0.7628975499548323,-0.5271024500451678,day,September
2025-09-24 08:45:00,0.59,0.9068563051787422,0.3168563051787422,day,September
2025-09-24 09:00:00,0.28,1.028108762693323,0.7481087626933229,day,September
2025-09-24 09:15:00,0.98,0.8723276669086074,-0.10767233309139257,day,September
2025-09-24 09:30:00,0.33,0.8745348697686445,0.5445348697686445,day,September
2025-09-24 09:45:00,0.29,0.9078468172358991,0.6178468172358991,day,September
2025-09-24 10:00:00,0.33,0.9338087576602353,0.6038087576602353,day,September
2025-09-24 10:15:00,1.32,1.0273557580493857,-0.29264424195061434,day,September
2025-09-24 10:30:00,0.24,0.9128484549501197,0.6728484549501197,day,September
2025-09-24 10:45:00,1.58,1.1060132433596759,-0.4739867566403242,day,September
2025-09-24 11:00:00,2.35,2.208680747578384,-0.14131925242161625,day,September
2025-09-24 11:15:00,2.5,2.417641614197585,-0.08235838580241506,day,September
2025-09-24 11:30:00,2.67,2.410333413953541,-0.2596665860464591,day,September
2025-09-24 11:45:00,2.82,2.421088592467351,-0.398911407532649,day,September
2025-09-24 12:00:00,2.87,2.6090923615823787,-0.26090763841762143,day,September
2025-09-24 12:15:00,3.0,2.525503471492441,-0.47449652850755886,day,September
2025-09-24 12:30:00,2.15,2.1650169977701217,0.015016997770121776,day,September
2025-09-24 12:45:00,0.22,1.6320835386489179,1.412083538648918,day,September
